Year,Competition,0,1,2,3,4,5,6,7,8
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Joseph Allen,Warwick Uni,94.0,105.0,199,44.0,0.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,David Graf,Loughborough Uni,,,DNS,,
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,George Ebberson,Loughborough Uni,,,DNS,,
2016,Warwick Open Novice 2016,Portsmouth,Recurve Men,Alex Lowdon,Loughborough Uni,,,DNS,,
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Caroline Williams,,250.0,252.0,502,60.0,8.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Tracey Gibson,Meriden,238.0,238.0,476,60.0,5.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Jiazheng Sun,Southampton Uni,228.0,218.0,446,60.0,5.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Kathryn Storrie,Meriden,214.0,211.0,425,60.0,6.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Rebecca Bedford,Warwick Uni,208.0,211.0,419,59.0,4.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Sumina Kasuji,Warwick Uni,196.0,188.0,384,59.0,6.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Serena Russell,Warwick Uni,180.0,186.0,366,57.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Isabel Lee,Loughborough Uni,161.0,202.0,363,60.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Bethany Spencer,Warwick Uni,172.0,185.0,357,59.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Madeleine Ramsey,Southampton Uni,172.0,172.0,344,59.0,5.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Tamara Maggs,Loughborough Uni,146.0,195.0,341,54.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Sarah Allaway,Warwick Uni,156.0,144.0,300,54.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Farzana Yeasmin,Southampton Uni,151.0,77.0,228,45.0,4.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Maria Bailey,Southampton Uni,26.0,15.0,41,14.0,0.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Miriam Shiradski,Warwick Uni,,,DNS,,
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Lina Germanova,Warwick Uni,,,DNS,,
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Ashley Lum,Warwick Uni,,,DNS,,
2016,Warwick Open Novice 2016,Portsmouth,Recurve Women,Annie Phillips,Loughborough Uni,,,DNS,,
2016,Warwick Open Novice 2016,Portsmouth,Compound Men,Zhen Yuan Gary,Nottingham Uni,264.0,242.0,506,59.0,4.0
2016,Warwick Open Novice 2016,Portsmouth,Longbow Men,Vincent Siah,Nottingham Uni,124.0,114.0,238,47.0,1.0
2016,Warwick Open Novice 2016,Portsmouth,Barebow Men,Mark Peart,Loughborough Uni,212.0,215.0,427,60.0,6.0
2016,Warwick Open Novice 2016,Portsmouth,Barebow Men,William Croydon,Loughborough Uni,200.0,224.0,424,60.0,4.0
2016,Warwick Open Novice 2016,Portsmouth,Barebow Men,Roman Shiyan,Nottingham Uni,198.0,192.0,390,60.0,3.0
2016,Warwick Open Novice 2016,Portsmouth,Barebow Men,Daniel Prinsloo,Warwick Uni,210.0,178.0,388,59.0,6.0
2016,Warwick Open Novice 2016,Portsmouth,Barebow Men,Barnie Sagoo,Southampton Uni,194.0,193.0,387,59.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Barebow Men,Damian Jameson,Nottingham Uni,195.0,178.0,373,58.0,3.0
2016,Warwick Open Novice 2016,Portsmouth,Barebow Men,Henry Griffiths,Coventry Uni,190.0,180.0,370,58.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Barebow Men,Arkandiusz Dragula,Coventry Uni,182.0,176.0,358,58.0,1.0
2016,Warwick Open Novice 2016,Portsmouth,Barebow Men,Leo Palma Carranza,Warwick Uni,152.0,149.0,301,52.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Barebow Men,Zaid Hussainy,Loughborough Uni,,,DNS,,
2016,Warwick Open Novice 2016,Portsmouth,Barebow Women,Eleanor Corish,Nottingham Uni,185.0,194.0,379,59.0,2.0
2016,Warwick Open Novice 2016,Portsmouth,Barebow Women,Georgia Lavender,Nottingham Uni,110.0,64.0,174,41.0,0.0
2016,Warwick Open Novice 2016,Portsmouth,Recurve Junior Men,Monty Orton,Meriden,206.0,218.0,424,60.0,3.0
